"Record Id","Institution Name","Institution Owner.id","Institution Owner","Zoho old ID","Europeana org. ID"
zcrm_486281000000923496,"Monguz Ltd.",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368301,
zcrm_486281000000923497,"Presto series of project",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368353,
zcrm_486281000000923498,"HTA of Latvia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368381,
zcrm_486281000000923499,"graphthinking GmbH",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368405,
zcrm_486281000000923500,C2RMF,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368495,
zcrm_486281000000923501,"VU University Amsterdam",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368509,
zcrm_486281000000923502,"Centrum Cyfrowe Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368523,
zcrm_486281000000923503,"National and University Library of Bosnia and Herzegovina",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368579,
zcrm_486281000000923504,"Centrum Wiskunde & Informatica",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368593,
zcrm_486281000000923505,"Invasioni Digitali",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368649,
zcrm_486281000000923506,"Event Communications",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368663,
zcrm_486281000000923507,"Deutsche Kinemathek - Museum für Film und Fernsehen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368701,
zcrm_486281000000923508,"Instituto Andaluz de Enseñanzas Artísticas Superiores",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368715,
zcrm_486281000000923509,"Science Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368729,
zcrm_486281000000923510,"Impact Narratives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368767,
zcrm_486281000000923511,"Barcelona Provincial Council. Management of Library Services",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368781,
zcrm_486281000000923512,"Ure Museum of Greek Archaeology, University of Reading",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368823,
zcrm_486281000000923513,"IN2 Digital Innovations GmbH",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368875,
zcrm_486281000000923514,"Fashion Museum of Antwerp",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368903,
zcrm_486281000000923515,Evadoc,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368945,
zcrm_486281000000923516,"Istituto di storia e di arte del Lazio meridionale",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368959,
zcrm_486281000000923517,"Bridgeman Images",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368973,
zcrm_486281000000923775,"Tyne & Wear Archives & Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000368987,
zcrm_486281000000923776,"Swiss National Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369049,
zcrm_486281000000923777,"mEDRA - Linked Heritage - Italian Publishers Association (AIE)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369063,
zcrm_486281000000923778,"National Library of Catalonia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369077,
zcrm_486281000000923779,"British Airways",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369105,
zcrm_486281000000923780,"Technical University of Madrid",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369157,
zcrm_486281000000923781,"Lithuanian state historical archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369195,
zcrm_486281000000923782,"Saarlaendisches Fillmarchiv e.V. (SFA)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369239,
zcrm_486281000000923783,Culture24,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369291,
zcrm_486281000000923784,"Wikimedia Switzerland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369305,
zcrm_486281000000923785,"Universitat Jaume I",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369437,
zcrm_486281000000923786,"Slots- og Kulturstyrelsen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369461,
zcrm_486281000000923787,"Institute of Art History (Zagreb)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369475,
zcrm_486281000000923788,"Heriot-Watt University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369489,
zcrm_486281000000923789,"Herzog August Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369517,
zcrm_486281000000923790,"Abo Akademi university",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369573,
zcrm_486281000000923791,Muzeums,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369587,
zcrm_486281000000923792,"National Film Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369649,
zcrm_486281000000923793,"Stuttgart Media University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369677,
zcrm_486281000000923794,Jisc,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369747,
zcrm_486281000000923795,"Royal Albert Memorial Museum & Art Gallery",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369809,
zcrm_486281000000923796,"Victoria and Albert Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369823,
zcrm_486281000000923797,"Luigi Micheletti Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369837,
zcrm_486281000000923798,"European Fashion Heritage Association",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369861,
zcrm_486281000000923799,Webtic,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369889,
zcrm_486281000000923800,"National Library of Spain",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369917,
zcrm_486281000000923801,"University of Birmingham",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369955,
zcrm_486281000000923802,"Wikipedia Italy",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000369969,
zcrm_486281000000923803,"St Paul's Cathedral",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370025,
zcrm_486281000000923804,"University of Exeter",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370087,
zcrm_486281000000923805,"Emory University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370101,
zcrm_486281000000923806,"Thales and Friends",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370115,
zcrm_486281000000923807,"Lo Cloud - NRA (Norway)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370201,
zcrm_486281000000923808,"Archives Générales du Royaume",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370215,
zcrm_486281000000923809,"Gymnasium ""Josip Broz Tito"" - Bitola, History teachers association of Macedonia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370229,
zcrm_486281000000923810,"University Library Utrecht",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370243,
zcrm_486281000000923811,"National Audiovisual Archive of Hungary",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370277,
zcrm_486281000000923812,"Society of Swedish Literature in Finland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370329,
zcrm_486281000000923813,"Martijn Kleppe",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370405,
zcrm_486281000000923814,Cito,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370419,
zcrm_486281000000923815,"IT University of Copenhagen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370489,
zcrm_486281000000923816,"Naturalis Biodiversity Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370517,
zcrm_486281000000923817,"International Association of Labour History Institutions",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370531,
zcrm_486281000000923818,KMSKA,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370587,
zcrm_486281000000923819,"American Academy in Rome",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000370663,
zcrm_486281000000923820,"Berlin-Dahlem Botanical Garden and Botanical Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000371719,
zcrm_486281000000923821,"School of Primary Education of the University of Ioannina",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000371733,
zcrm_486281000000923822,"Institute for Democracy Media & Culture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000371747,
zcrm_486281000000923823,"Museum of Arts and Crafts, Hamburg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000371761,
zcrm_486281000000923824,"Jewish Museum in Prague",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000371815,
zcrm_486281000000923825,"Ljubljana City Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000388017,
zcrm_486281000000923826,"Drammen City archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000388031,
zcrm_486281000000923827,"Humboldt University of Berlin",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000394240,
zcrm_486281000000923828,"Institute for language and folklore",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401007,
zcrm_486281000000923829,"Museum Victoria",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401037,
zcrm_486281000000923830,"ISIS Stringher",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401051,
zcrm_486281000000923831,"Wikimedia United Kingdom",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401125,
zcrm_486281000000923832,"National Historical Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401153,
zcrm_486281000000923833,"Primary School Semic",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401181,
zcrm_486281000000923834,"Attic Inscriptions Online",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401195,
zcrm_486281000000923835,"Bocconi University Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401269,
zcrm_486281000000923836,"Thirty8 Digital Ltd",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401311,
zcrm_486281000000923837,"The National Archives of Sweden",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000401325,
zcrm_486281000000923838,"Norwegian University of Science and Technology",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405121,
zcrm_486281000000923839,CNR-INO,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405229,
zcrm_486281000000923840,CESNET,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405255,
zcrm_486281000000923841,"Monash University",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405303,
zcrm_486281000000923842,RMCA,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405345,
zcrm_486281000000923843,"Germanisches National Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405359,
zcrm_486281000000923844,"Teylers Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405387,
zcrm_486281000000923845,UiL-OTS,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405427,
zcrm_486281000000923846,"University of Catania and IEMEST (Istituto Euro Mediterraneo di Scienze e Tecnologie)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405455,
zcrm_486281000000923847,"San Pablo CEU University Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405491,
zcrm_486281000000923848,"University of Bologna",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000405529,
zcrm_486281000000923849,"German Archaeological Institute",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000409015,
zcrm_486281000000923850,"University of Innsbruck",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000409029,
zcrm_486281000000923851,"Rijeka City Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000418013,
zcrm_486281000000923852,"Veneto Region",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000418069,
zcrm_486281000000923853,"Malta Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000418107,
zcrm_486281000000923854,"Alinari Foundation for Photography",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000418121,
zcrm_486281000000923855,"Vestfold Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000418135,
zcrm_486281000000923856,"Kyiv National University of Culture and Arts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427001,
zcrm_486281000000923857,"Frederic Marès Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427015,
zcrm_486281000000923858,"Amsterdam University of Applied Sciences",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427043,
zcrm_486281000000923859,"University of the Basque Country",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427133,
zcrm_486281000000923860,"Piraeus Bank Group Cultural Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427147,
zcrm_486281000000923861,"Casa de Mateus, Cultural Center of the North",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000427189,
zcrm_486281000000923862,"Helinä Rautavaara museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000430857,
zcrm_486281000000923863,"Media and Learning Association",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000430885,
zcrm_486281000000923864,"Association of Italian Restorers - ARI",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000430899,
zcrm_486281000000923865,"Norwegian University of Science and Technology, Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000432041,
zcrm_486281000000923866,"Ciber Research Ltd",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000435015,
zcrm_486281000000923867,"Estonian National Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000435049,
zcrm_486281000000923868,"UPTEC - Science and Technology Park of the University of Porto",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000445163,
zcrm_486281000000923869,"Canadian Heritage Information Network",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000445219,
zcrm_486281000000923870,"Austrian Institute of Technology GmbH",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000445247,
zcrm_486281000000923871,"IT Consulting",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000466039,
zcrm_486281000000923872,"Meise Botanic Garden",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000487077,
zcrm_486281000000923873,"Real Academia de la Historia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000487091,
zcrm_486281000000923874,"Castilla y León Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000487127,
zcrm_486281000000923875,"University of Porto",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000490013,
zcrm_486281000000923876,"University of Córdoba",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000000490069,
